gene_callers_id	source	accession	function	e_value
1800	COG20_FUNCTION	COG1819	UDP:flavonoid glycosyltransferase YjiC, YdhE family (YjiC) (PDB:2ACV) (PUBMED:23974133)	7.3e-76
1800	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1802	COG20_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)	4.5e-80
1802	COG20_CATEGORY	T!!!K	Signal transduction mechanisms!!!Transcription	0
1803	COG20_FUNCTION	COG0642	Signal transduction histidine kinase (BaeS) (PDB:1JOY)	7.3e-71
1803	COG20_CATEGORY	T	Signal transduction mechanisms	0
1804	COG20_FUNCTION	COG2346	Truncated hemoglobin YjbI (YjbI) (PDB:1DLW)	3.9e-23
1804	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1805	COG20_FUNCTION	COG2215	ABC-type nickel/cobalt efflux system, permease component RcnA (RcnA)	1.3e-23
1805	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1808	COG20_FUNCTION	COG1477	FAD:protein FMN transferase ApbE (ApbE) (PDB:1VRM) (PUBMED:23558683;30154099)	1.2e-17
1808	COG20_CATEGORY	H!!!O	Coenzyme transport and metabolism!!!Posttranslational modification, protein turnover, chaperones	0
1810	COG20_FUNCTION	COG3656	Predicted periplasmic protein	1.1e-29
1810	COG20_CATEGORY	S	Function unknown	0
1811	COG20_FUNCTION	COG0666	Ankyrin repeat (ANKYR) (PDB:6AUN)	6.6e-16
1811	COG20_CATEGORY	T	Signal transduction mechanisms	0
1812	COG20_FUNCTION	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component (PhnC)	9.9e-82
1812	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1813	COG20_FUNCTION	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component (PhnD) (PDB:3S4U)	3.7e-95
1813	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1814	COG20_FUNCTION	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)	1.3e-25
1814	COG20_CATEGORY	C	Energy production and conversion	0
1814	COG20_PATHWAY	COG0508	Pyruvate oxidation	1.3e-25
1815	COG20_FUNCTION	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit (AcoB) (PDB:2OZL)	1.8e-143
1815	COG20_CATEGORY	C	Energy production and conversion	0
1815	COG20_PATHWAY	COG0022	Pyruvate oxidation	1.8e-143
1816	COG20_FUNCTION	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha (AcoA) (PDB:1DTW)	2.2e-135
1816	COG20_CATEGORY	C	Energy production and conversion	0
1816	COG20_PATHWAY	COG1071	Pyruvate oxidation	2.2e-135
1817	COG20_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)	4.9e-35
1817	COG20_CATEGORY	K	Transcription	0
1819	COG20_FUNCTION	COG3386	Sugar lactone lactonase YvrE (YvrE) (PDB:1E1A)	6e-55
1819	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1819	COG20_PATHWAY	COG3386	Non-phosphorylated Entner-Doudoroff pathway	6e-55
1820	COG20_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)	2.2e-36
1820	COG20_CATEGORY	K	Transcription	0
1821	COG20_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)	1.6e-22
1821	COG20_CATEGORY	K	Transcription	0
1822	COG20_FUNCTION	COG0082	Chorismate synthase (AroC) (PDB:1Q1L)	4.7e-71
1822	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1822	COG20_PATHWAY	COG0082	Aromatic amino acid biosynthesis	4.7e-71
1823	COG20_FUNCTION	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI (FabI) (PDB:1C14)	6.6e-107
1823	COG20_CATEGORY	I	Lipid transport and metabolism	0
1823	COG20_PATHWAY	COG0623	Fatty acid biosynthesis	6.6e-107
1824	COG20_FUNCTION	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain (DnaJ) (PDB:1BQ0)	4.8e-55
1824	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1825	COG20_FUNCTION	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)	1.6e-58
1825	COG20_CATEGORY	R	General function prediction only	0
1827	COG20_FUNCTION	COG1414	DNA-binding transcriptional regulator, IclR family (IclR) (PDB:1MKM)	2.1e-61
1827	COG20_CATEGORY	K	Transcription	0
1830	COG20_FUNCTION	COG3194	Ureidoglycolate hydrolase (allantoin degradation) (AllA) (PDB:1XSQ)	1.4e-48
1830	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1831	COG20_FUNCTION	COG2253	Predicted nucleotidyltransferase component of viral defense system (PDB:4O8S)	8.6e-24
1831	COG20_CATEGORY	V	Defense mechanisms	0
1832	COG20_FUNCTION	COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component (NosY)	2.2e-06
1832	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1833	COG20_FUNCTION	COG1131	ABC-type multidrug transport system, ATPase component (CcmA) (PDB:5DO7)	1.9e-62
1833	COG20_CATEGORY	V	Defense mechanisms	0
1834	COG20_FUNCTION	COG3420	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains (NosD) (PDB:2KZW)	5.7e-118
1834	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1835	COG20_FUNCTION	COG4263	Nitrous oxide reductase (NosZ) (PDB:1FWX)	9.2e-273
1835	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1837	COG20_FUNCTION	COG2801	Transposase InsO and inactivated derivatives (Tra5)	5.4e-58
1837	COG20_CATEGORY	X	Mobilome: prophages, transposons	0
1838	COG20_FUNCTION	COG0657	Acetyl esterase/lipase (Aes) (PDB:1EVQ)	1.2e-52
1838	COG20_CATEGORY	I	Lipid transport and metabolism	0
1839	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	7.9e-95
1839	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1840	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	5.1e-43
1840	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1841	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	1.7e-39
1841	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1842	COG20_FUNCTION	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)	4.2e-29
1842	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1843	COG20_FUNCTION	COG3408	Glycogen debranching enzyme (alpha-1,6-glucosidase) (GDB1) (PDB:5D06)	1.2e-147
1843	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1844	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	2.2e-45
1844	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1845	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	1.1e-180
1845	COG20_CATEGORY	R	General function prediction only	0
1846	COG20_FUNCTION	COG1070	Sugar (pentulose or hexulose) kinase (XylB) (PDB:4C23)	2.1e-118
1846	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1846	COG20_PATHWAY	COG1070	Non-phosphorylated Entner-Doudoroff pathway	2.1e-118
1847	COG20_FUNCTION	COG0656	Aldo/keto reductase, related to diketogulonate reductase (ARA1) (PDB:1Q13)	2.9e-75
1847	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1848	COG20_FUNCTION	COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR)	5.8e-33
1848	COG20_CATEGORY	K!!!G	Transcription!!!Carbohydrate transport and metabolism	0
1849	COG20_FUNCTION	COG0840	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)	1.2e-91
1849	COG20_CATEGORY	T	Signal transduction mechanisms	0
1850	COG20_FUNCTION	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	4.4e-148
1850	COG20_CATEGORY	C	Energy production and conversion	0
1850	COG20_PATHWAY	COG1249	Glycine cleavagePyruvate oxidation	4.4e-148
1852	COG20_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)	4.3e-32
1852	COG20_CATEGORY	K	Transcription	0
1853	COG20_FUNCTION	COG0667	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)	2.5e-124
1853	COG20_CATEGORY	H!!!R	Coenzyme transport and metabolism!!!General function prediction only	0
1854	COG20_FUNCTION	COG2755	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK (TesA) (PDB:1BWP)	5.9e-47
1854	COG20_CATEGORY	D!!!I	Cell cycle control, cell division, chromosome partitioning!!!Lipid transport and metabolism	0
1855	COG20_FUNCTION	COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component (YbbA)	1.3e-63
1855	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1856	COG20_FUNCTION	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component (YbbP)	5.4e-69
1856	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1857	COG20_FUNCTION	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2)	3.6e-09
1857	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1857	COG20_PATHWAY	COG0624	Arginine biosynthesis	3.6e-09
1858	COG20_FUNCTION	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (BioA) (PDB:1MLY)	1.2e-126
1858	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1858	COG20_PATHWAY	COG0161	Biotin biosynthesis	1.2e-126
1859	COG20_FUNCTION	COG0686	Alanine dehydrogenase (includes sporulation protein SpoVN) (Ald) (PDB:2EEZ)	1.2e-156
1859	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1859	COG20_PATHWAY	COG0686	Urea cycle	1.2e-156
1860	COG20_FUNCTION	COG3324	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family (VOC) (PDB:3OXH) (PUBMED:31710815)	2.1e-20
1860	COG20_CATEGORY	R	General function prediction only	0
1862	COG20_FUNCTION	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)	2.4e-06
1862	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1863	COG20_FUNCTION	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)	2.8e-120
1863	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1864	COG20_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	3.5e-125
1864	COG20_CATEGORY	I	Lipid transport and metabolism	0
1864	COG20_PATHWAY	COG1012	Proline degradation	3.5e-125
1865	COG20_FUNCTION	COG5001	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	5.1e-133
1865	COG20_CATEGORY	T	Signal transduction mechanisms	0
1867	COG20_FUNCTION	COG0524	Sugar or nucleoside kinase, ribokinase family (RbsK) (PDB:2QCV)	8.7e-44
1867	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1867	COG20_PATHWAY	COG0524	Glycolysis	8.7e-44
1868	COG20_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)	5.3e-34
1868	COG20_CATEGORY	K	Transcription	0
1869	COG20_FUNCTION	COG2982	Uncharacterized conserved protein AsmA involved in outer membrane biogenesis (AsmA)	2.5e-23
1869	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1870	COG20_FUNCTION	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family (RsmB) (PDB:2FRX)	3.3e-73
1870	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1870	COG20_PATHWAY	COG0144	16S rRNA modification	3.3e-73
1871	COG20_FUNCTION	COG5360	Uncharacterized conserved protein, heparinase superfamily	2.4e-95
1871	COG20_CATEGORY	R	General function prediction only	0
1872	COG20_FUNCTION	COG0138	AICAR transformylase/IMP cyclohydrolase PurH (PurH) (PDB:1G8M)	1.8e-211
1872	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1872	COG20_PATHWAY	COG0138	Purine biosynthesis	1.8e-211
1873	COG20_FUNCTION	COG0209	Ribonucleotide reductase alpha subunit (NrdA) (PDB:1R1R)	6.9e-120
1873	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1873	COG20_PATHWAY	COG0209	Pyrimidine salvage	6.9e-120
1874	COG20_FUNCTION	COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain (NrdB) (PDB:1AV8)	4.7e-112
1874	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1874	COG20_PATHWAY	COG0208	Pyrimidine salvage	4.7e-112
1875	COG20_FUNCTION	COG0662	Mannose-6-phosphate isomerase, cupin superfamily (ManC) (PDB:1IPJ)	8.9e-32
1875	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1877	COG20_FUNCTION	COG3369!!!COG3592	Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type (PDB:2QD0)!!!Uncharacterized Fe-S cluster protein YjdI (YjdI)	1.6e-52
1877	COG20_CATEGORY	S!!!S	Function unknown!!!Function unknown	0
1882	COG20_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G)	7.9e-28
1882	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1883	COG20_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G)	2.2e-41
1883	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1884	COG20_FUNCTION	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist (SrkA) (PDB:1ZYL)	6.7e-116
1884	COG20_CATEGORY	T	Signal transduction mechanisms	0
1884	COG20_PATHWAY	COG2334	Threonine biosynthesis	6.7e-116
1885	COG20_FUNCTION	COG1522	DNA-binding transcriptional regulator, Lrp family (Lrp) (PDB:1I1G)	6e-27
1885	COG20_CATEGORY	K	Transcription	0
1886	COG20_FUNCTION	COG3366	Uncharacterized membrane protein	4.6e-56
1886	COG20_CATEGORY	S	Function unknown	0
1887	COG20_FUNCTION	COG1186	Protein chain release factor PrfB (PrfB) (PDB:1GQE)	6.1e-50
1887	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1887	COG20_PATHWAY	COG1186	Translation factors	6.1e-50
1888	COG20_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20)	3.4e-85
1888	COG20_CATEGORY	G!!!E!!!R	Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only	0
1890	COG20_FUNCTION	COG0372	Citrate synthase (GltA) (PDB:3TQG) (PUBMED:25211225)	3e-75
1890	COG20_CATEGORY	C	Energy production and conversion	0
1890	COG20_PATHWAY	COG0372	TCA cycle	3e-75
1891	COG20_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)	4e-38
1891	COG20_CATEGORY	K	Transcription	0
1894	COG20_FUNCTION	COG2317	Zn-dependent carboxypeptidase, M32 family (YpwA) (PDB:1K9X)	6.6e-195
1894	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1895	COG20_FUNCTION	COG4425	Uncharacterized membrane protein	2.3e-16
1895	COG20_CATEGORY	S	Function unknown	0
1896	COG20_FUNCTION	COG0657	Acetyl esterase/lipase (Aes) (PDB:1EVQ)	9.6e-12
1896	COG20_CATEGORY	I	Lipid transport and metabolism	0
1897	COG20_FUNCTION	COG0657	Acetyl esterase/lipase (Aes) (PDB:1EVQ)	1.5e-59
1897	COG20_CATEGORY	I	Lipid transport and metabolism	0
1898	COG20_FUNCTION	COG1075	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold (EstA) (PDB:1I6W)	2.4e-68
1898	COG20_CATEGORY	I	Lipid transport and metabolism	0
1902	COG20_FUNCTION	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase (Qor) (PDB:2VCY)	5.4e-69
1902	COG20_CATEGORY	C!!!R	Energy production and conversion!!!General function prediction only	0
1903	COG20_FUNCTION	COG3622	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family (Hyi) (PDB:1K77) (PUBMED:27402745)	6.3e-69
1903	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1904	COG20_FUNCTION	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase (MmsB) (PDB:1I36)	1e-73
1904	COG20_CATEGORY	I	Lipid transport and metabolism	0
1905	COG20_FUNCTION	COG5001	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	2e-127
1905	COG20_CATEGORY	T	Signal transduction mechanisms	0
1906	COG20_FUNCTION	COG3287	FIST domain protein MJ1623, contains FIST_N and FIST_C domains (FIST) (PUBMED:17855421)	1.8e-38
1906	COG20_CATEGORY	T	Signal transduction mechanisms	0
1907	COG20_FUNCTION	COG0435	Glutathionyl-hydroquinone reductase (ECM4) (PDB:6GCA)	8.3e-123
1907	COG20_CATEGORY	C	Energy production and conversion	0
1908	COG20_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)	7.6e-93
1908	COG20_CATEGORY	K	Transcription	0
1909	COG20_FUNCTION	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	1.2e-49
1909	COG20_CATEGORY	C	Energy production and conversion	0
1909	COG20_PATHWAY	COG1249	Glycine cleavagePyruvate oxidation	1.2e-49
1910	COG20_FUNCTION	COG0840	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)	1.1e-65
1910	COG20_CATEGORY	T	Signal transduction mechanisms	0
1911	COG20_FUNCTION	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB (TsaB) (PDB:1OKJ)	9.4e-15
1911	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1911	COG20_PATHWAY	COG1214	tRNA modification	9.4e-15
1912	COG20_FUNCTION	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain (NifU) (PDB:2Z51)	8.9e-60
1912	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1913	COG20_FUNCTION	COG0589	Nucleotide-binding universal stress protein,  UspA family (UspA) (PDB:1JMV)	7.5e-36
1913	COG20_CATEGORY	T	Signal transduction mechanisms	0
1914	COG20_FUNCTION	COG0180	Tryptophanyl-tRNA synthetase (TrpS) (PDB:3N9I)	1.2e-126
1914	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1914	COG20_PATHWAY	COG0180	Aminoacyl-tRNA synthetases	1.2e-126
1915	COG20_FUNCTION	COG0728	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis) (MurJ) (PDB:5T77) (PUBMED:25013077)	1.4e-129
1915	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1916	COG20_FUNCTION	COG2844	UTP:GlnB (protein PII) uridylyltransferase (GlnD)	1.1e-87
1916	COG20_CATEGORY	O!!!T	Posttranslational modification, protein turnover, chaperones!!!Signal transduction mechanisms	0
1917	COG20_FUNCTION	COG0084	3'->5' ssDNA/RNA exonuclease TatD (TatD) (PDB:1J6O) (PUBMED:10747959;25114049)	9.5e-74
1917	COG20_CATEGORY	N	Cell motility	0
1918	COG20_FUNCTION	COG0143	Methionyl-tRNA synthetase (MetG) (PDB:1A8H)	6.4e-201
1918	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1918	COG20_PATHWAY	COG0143	Aminoacyl-tRNA synthetases	6.4e-201
1919	COG20_FUNCTION	COG0470	DNA polymerase III, delta prime subunit (HolB) (PDB:1A5T)	1.1e-61
1919	COG20_CATEGORY	L	Replication, recombination and repair	0
1920	COG20_FUNCTION	COG4536	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains (CorB) (PUBMED:1779764)	2.2e-51
1920	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1921	COG20_FUNCTION	COG0271	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation (BolA) (PDB:2DHM) (PUBMED:19111750;2569159)	1.1e-17
1921	COG20_CATEGORY	K!!!T	Transcription!!!Signal transduction mechanisms	0
1922	COG20_FUNCTION	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain (DnaJ) (PDB:1BQ0)	1.6e-41
1922	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1923	COG20_FUNCTION	COG0714	MoxR-like ATPase (MoxR) (PDB:2R44)	2.2e-151
1923	COG20_CATEGORY	R	General function prediction only	0
1923	COG20_PATHWAY	COG0714	Cobalamine/B12 biosynthesis	2.2e-151
1924	COG20_FUNCTION	COG4547	Cobalamin biosynthesis cobaltochelatase CobT subunit (CobT2)	5.8e-147
1924	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1924	COG20_PATHWAY	COG4547	Cobalamine/B12 biosynthesis	5.8e-147
1925	COG20_FUNCTION	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	3.4e-24
1925	COG20_CATEGORY	K	Transcription	0
1926	COG20_FUNCTION	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein) (AcrA) (PDB:1T5E)	8.5e-82
1926	COG20_CATEGORY	M!!!V	Cell wall/membrane/envelope biogenesis!!!Defense mechanisms	0
1927	COG20_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG)	0
1927	COG20_CATEGORY	V	Defense mechanisms	0
1928	COG20_FUNCTION	COG0823	Periplasmic component TolB of the Tol biopolymer transport system (TolB) (PDB:1C5K)	7.5e-88
1928	COG20_CATEGORY	U	Intracellular trafficking, secretion, and vesicular transport	0
1929	COG20_FUNCTION	COG0350	DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase) (AdaB) (PDB:6RLA) (PUBMED:29061663)	7.9e-39
1929	COG20_CATEGORY	L	Replication, recombination and repair	0
1930	COG20_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	3.3e-98
1930	COG20_CATEGORY	I	Lipid transport and metabolism	0
1930	COG20_PATHWAY	COG1028	Fatty acid biosynthesis	3.3e-98
1931	COG20_FUNCTION	COG0625	Glutathione S-transferase (GstA) (PDB:1A0F)	6.5e-16
1931	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1933	COG20_FUNCTION	COG0840	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)	8e-23
1933	COG20_CATEGORY	T	Signal transduction mechanisms	0
1935	COG20_FUNCTION	COG2514	Catechol-2,3-dioxygenase (CatE)	9.3e-150
1935	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1936	COG20_FUNCTION	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway) (YcgM) (PDB:1GTT)	2.3e-107
1936	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1938	COG20_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)	2.4e-51
1938	COG20_CATEGORY	K	Transcription	0
1939	COG20_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	1.7e-22
1939	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1940	COG20_FUNCTION	COG1129	ABC-type sugar transport system, ATPase component (MglA)	1.2e-13
1940	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1941	COG20_FUNCTION	COG0035	Uracil phosphoribosyltransferase (Upp) (PDB:2EHJ)	6.9e-77
1941	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1941	COG20_PATHWAY	COG0035	Pyrimidine salvage	6.9e-77
1942	COG20_FUNCTION	COG2962	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family (RarD) (PUBMED:26335199)	6.6e-63
1942	COG20_CATEGORY	R	General function prediction only	0
1943	COG20_FUNCTION	COG1611	Nucleotide monophosphate nucleosidase PpnN/YdgH, Lonely Guy (LOG) family (PpnN) (PDB:2PMB) (PUBMED:25728768;27941785;31023582;31420341)	1.8e-57
1943	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1944	COG20_FUNCTION	COG1652	Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain (XkdP) (PDB:5FIM) (PUBMED:27112601)	6.8e-25
1944	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1945	COG20_FUNCTION	COG0688	Phosphatidylserine decarboxylase (Psd) (PDB:6L06)	4.9e-76
1945	COG20_CATEGORY	I	Lipid transport and metabolism	0
1945	COG20_PATHWAY	COG0688	Phospholipid biosynthesis	4.9e-76
1946	COG20_FUNCTION	COG1183	Phosphatidylserine synthase (PssA)	8.4e-54
1946	COG20_CATEGORY	I	Lipid transport and metabolism	0
1947	COG20_FUNCTION	COG0841	Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG)	2.2e-46
1947	COG20_CATEGORY	V	Defense mechanisms	0
1948	COG20_FUNCTION	COG1070	Sugar (pentulose or hexulose) kinase (XylB) (PDB:4C23)	3.3e-90
1948	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1948	COG20_PATHWAY	COG1070	Non-phosphorylated Entner-Doudoroff pathway	3.3e-90
1949	COG20_FUNCTION	COG2115	Xylose isomerase (XylA) (PDB:1A0C)	4.8e-173
1949	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1951	COG20_FUNCTION	COG4213	ABC-type xylose transport system, periplasmic component (XylF) (PDB:4YWH)	1e-133
1951	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1952	COG20_FUNCTION	COG4214	ABC-type xylose transport system, permease component (XylH)	2.8e-22
1952	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1954	COG20_FUNCTION	COG2831	Hemolysin activation/secretion protein (FhaC) (PDB:2MHJ)	6.2e-70
1954	COG20_CATEGORY	U	Intracellular trafficking, secretion, and vesicular transport	0
1955	COG20_FUNCTION	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)	2e-160
1955	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1956	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	1.5e-95
1956	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1958	COG20_FUNCTION	COG1132	ABC-type multidrug transport system, ATPase and permease component (MdlB) (PDB:2HYD)	2.4e-178
