scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	consensus_divergent_sites	population_divergent_sites
NORP83_300	4008	65.07759481037924	1.0	0.004971501999130545	69	20.199410502146453	0.3191016310197225	0.93438123752495	1.0	0.0	0.004242574584353842	0.0	0.8450598802395209	0.9911882510013352	0.9970627503337784	11	29	40	33	11
NORP83_301	3202	47.831355402873214	0.9978138663335416	0.005279299684940897	56	29.92308969113684	0.5288878585936402	0.6967520299812617	1.0	0.0	0.004032221021531557	0.0	0.542785758900687	0.9887942626624832	0.995965934558494	9	20	29	25	9
NORP83_302	4138	40.74867085548574	0.999033349444176	0.007910006811159276	45	25.187698563763817	0.39160274441908016	0.694538424359594	0.9999999999999998	0.0	0.005310323044002918	0.0	0.4565007249879169	0.9773834377174668	0.9916492693110648	24	48	72	65	24
NORP83_303	4018	61.47336983573918	0.997511199601792	0.002743097870295141	65	21.76477059532912	0.34340228300484665	0.9221005475360876	1.0	0.0	0.002663255576550672	0.0	0.7782478845196615	0.9975708502024292	0.9991902834008096	3	8	11	9	3
NORP83_304	7605	67.47679158448389	0.9996055226824456	0.004207673789168753	71	18.578954088032386	0.2130591585085176	0.9706771860618014	1.0	0.0	0.003661618879397643	0.0	0.8561472715318871	0.9905174749390409	0.9956651314007045	32	44	76	70	32
NORP83_305	12184	72.22053512803677	0.9992613263296126	0.0035480559701530634	75	17.028037841378747	0.15427213311339802	0.9733256730137886	1.0	0.0	0.003380266872040738	0.0	0.9291694024950756	0.9944346066278776	0.9972173033139388	33	56	89	66	33
NORP83_306	4358	77.21477742083525	0.9908214777420836	0.0042334754387785	84	23.566399063733467	0.3570256739241272	0.9598439651216154	1.0	0.0	0.003855154038890918	0.0	0.8503900871959614	0.9933062395409992	0.9959359311498924	17	18	35	28	17
NORP83_307	3585	30.24518828451883	0.9810320781032078	0.006880733683957918	13	29.777714278338642	0.4974018062088824	0.4114365411436541	0.9999999999974792	0.0	0.004693750188582424	0.0	0.3213389121338912	0.9938983050847456	0.9986440677966102	2	12	14	9	2
NORP83_308	3682	69.8671917436176	0.9997284084736556	0.004817807585973721	78	24.942628666869012	0.41111120374602816	0.9152634437805541	1.0	0.0	0.003900735912514386	0.0	0.8120586637696904	0.9913946587537092	0.9949554896142432	17	21	38	29	17
NORP83_309	6809	67.220149801733	1.0	0.00430412236180755	70	19.270355456490016	0.2335500432700424	0.9826699955940666	1.0	0.0	0.0035404010501087772	0.0	0.8131884270818035	0.9910327305335526	0.9959647287400988	27	42	69	60	27
NORP83_31	12390	63.98418079096046	0.9995157384987894	0.004996007550814641	68	21.879977283511053	0.19657520637814102	0.9356739305891848	1.0	0.0	0.004308103297054665	0.0	0.7978208232445521	0.9887000776330545	0.9949107219874062	59	93	152	131	59
NORP83_388	6072	70.4540513833992	0.9995059288537548	0.004218820171262515	71	16.661045727065346	0.21383172521212085	0.9718379446640316	1.0	0.0	0.0038059539351430467	0.0	0.934947299077734	0.993729876292154	0.9959328927300456	24	20	44	37	24
NORP83_389	3910	65.4309462915601	0.9994884910485934	0.004205998245071396	68	14.981854800835919	0.2396253435324973	0.9762148337595908	1.0	0.0	0.0043060729757355976	0.0	0.8843989769820972	0.9874246790673304	0.9929263819753732	27	22	49	48	27
NORP83_39	6082	71.43620519565933	1.0	0.0037327713793631205	73	15.553102740914335	0.19944793270539726	0.9758303189740216	1.0	0.0	0.003549770892612547	0.0	0.9322591252877342	0.9962931760741364	0.9974726200505476	15	15	30	22	15
NORP83_390	18565	65.95141395098304	0.9985995152168058	0.00373007419586735	71	22.63631380518878	0.16613836264476992	0.9200107729598708	1.0	0.0	0.0030214023326156077	0.0	0.846646916240237	0.99519906323185	0.9983606557377048	28	69	97	82	28
NORP83_391	3591	61.953494848231685	0.9952659426343636	0.004875786026421247	70	27.0357974768152	0.4512237600939929	0.8643831801726538	1.0	0.0	0.004024990581330767	0.0	0.7309941520467836	0.9929123711340206	0.9971005154639176	9	16	25	22	9
NORP83_4	3811	75.2797166098137	1.0	0.004020775248098296	80	17.98877038332376	0.29143317683941805	0.9734977696142744	1.0	0.0	0.0032908096501683692	0.0	0.9107845709787458	0.9967654986522912	0.9994609164420484	2	16	18	12	2
NORP83_40	9391	97.04120966883184	0.976360345011181	0.004883533957252606	86	55.39503832176303	0.5716603501921858	0.8873389415397721	1.0	0.0	0.003629403910453855	0.0	0.7822383132786711	0.9908796351854074	0.9948397935917436	43	55	98	76	43
NORP83_41	8914	57.35999551267669	0.9997756338344178	0.004959559344217102	70	30.032586024003788	0.3181125305667441	0.7907785505945704	1.0	0.0	0.0037544877875955725	0.0	0.6886919452546556	0.9897857852177614	0.9948928926088808	36	43	79	72	36
NORP83_42	3354	64.03756708407872	1.0	0.004204221835364064	70	19.688035548346452	0.3400052383558823	0.9430530709600478	1.0	0.0	0.003776964638281921	0.0	0.8309481216457959	0.9854568447676256	0.9892507113499842	34	14	48	46	34
NORP83_43	8411	61.289264058970396	0.998335513018666	0.00428333284952509	71	29.307014657544045	0.3195755784061337	0.8566163357508025	1.0	0.0	0.0033950102305139174	0.0	0.7052669123766496	0.9927827897293546	0.9973629424011105	19	39	58	52	19
NORP83_44	3290	60.67325227963526	1.0	0.003819449504274597	71	29.028807336508407	0.5061709961492213	0.8310030395136778	1.0	0.0	0.002815655995440758	0.0	0.7066869300911854	0.9956108266276518	0.9989027066569128	3	9	12	12	3
NORP83_45	3114	53.43513166345537	1.0	0.005858130816053686	62	27.706574489476644	0.4965846314157757	0.7973667308927425	1.0	0.0	0.003886928942200996	0.0	0.6043673731535003	0.9810712847362062	0.991542488924688	21	28	49	47	21
NORP83_46	4108	35.421129503407975	1.0	0.010556174796993556	32	23.1119236349733	0.3606398738416732	0.6759980525803311	0.999999999999974	0.0	0.006600156438080429	0.0	0.31134371957156765	0.9744328411955347	0.9963989917176809	10	73	83	71	10
NORP83_47	5885	68.84078164825829	0.9998300764655904	0.0034165719454589683	75	21.27457672157414	0.2773477175030856	0.938997451146984	1.0	0.0	0.0030111950179232405	0.0	0.8560747663551402	0.9942091929062612	0.9976474846181688	13	22	35	32	13
NORP83_48	4995	58.62522522522522	0.9957957957957958	0.003927380760339272	67	24.556104874571123	0.3474843187027009	0.8814814814814815	1.0	0.0	0.0035458631221562116	0.0	0.7307307307307307	0.9911424029071088	0.9938678173972292	27	17	44	39	27
NORP83_49	5632	79.82954545454545	1.0	0.002915351123926491	82	15.248721325610086	0.20320793566106266	0.9865056818181818	1.0	0.0	0.002991356095186859	0.0	0.9572088068181818	0.9982001439884808	0.9992800575953924	4	7	11	10	4
NORP83_5	21693	52.58806988429447	0.9999539021804268	0.004947389151452541	61	36.5512107949765	0.2481715368061957	0.6329691605587056	1.0	0.0	0.0044420979689994144	0.0	0.5203521873415388	0.9977423348627192	1.0	0	118	118	31	0
NORP83_131	5438	46.352887090842216	0.9979771974990804	0.0056329088446965825	57	33.40273218479987	0.4530043005774164	0.6281721221037146	1.0	0.0	0.004203646248212789	0.0	0.5446855461566752	0.9859484777517564	0.9944379391100704	19	36	55	48	19
NORP83_132	4612	70.22940156114485	1.0	0.0039028262433425938	74	16.378791399483234	0.2412038805998691	0.9811361665221162	1.0	0.0	0.003905655005060016	0.0	0.8972246313963573	0.9911602209944752	0.9938121546961326	28	18	46	40	28
NORP83_133	26526	72.87578225137602	0.9999623011385056	0.004239124485260315	77	17.758043250097042	0.10903537287536733	0.9767775013194602	1.0	0.0	0.0036242572045701578	0.0	0.9020206589760992	0.992821304515631	0.9960632960247008	102	143	245	186	102
NORP83_134	5798	72.13038978958261	0.9841324594687824	0.0037663829846242844	76	20.15321369668082	0.2646931240896301	0.9536046912728527	1.0	0.0	0.0038685058611106493	0.0	0.9003104518799586	0.9983722192078134	0.9983722192078134	9	7	16	9	9
NORP83_135	4799	74.52906855594915	0.9997916232548448	0.004835636838029123	75	17.28365328139567	0.24952003562166294	0.9879141487809959	1.0	0.0	0.004968486070423106	0.0	0.9468639299854136	0.9894537017506856	0.9959924066652605	19	35	54	50	19
NORP83_136	5961	26.86965274282839	0.9993289716490522	0.0063623330000435185	19	27.220510069771105	0.3525925478153471	0.4447240395906727	0.9999999999503442	0.0	0.0057967215070742215	0.0	0.09209864116758933	0.993587325537533	0.999622783855149	1	27	28	17	1
NORP83_137	5422	67.33013648100332	1.0	0.00467249388399138	73	18.726344013362244	0.2543391957785439	0.9638509774990778	1.0	0.0	0.003742718992913008	0.0	0.8384360014754703	0.9919632606199772	0.9955989284347492	23	26	49	42	23
NORP83_138	5612	58.40217391304348	0.9828937990021382	0.004494272565076951	66	24.441339193273173	0.3262908263518408	0.8554882394868142	1.0	0.0	0.00423642997044682	0.0	0.7826086956521741	0.995209331389294	0.9977088106644451	11	16	27	23	11
NORP83_139	3138	62.345124282982795	0.9996813256851498	0.0052317323026706	69	23.83091349458652	0.4254841934174434	0.9353091140854048	1.0	0.0	0.004008731363902784	0.0	0.7007648183556405	0.9914821124361158	0.9955706984667804	13	20	33	25	13
NORP83_14	3564	52.06313131313132	0.9985970819304152	0.01361267665779098	48	38.74091181016354	0.6490257488302329	0.6885521885521886	1.0	0.0	0.010253881414731379	0.0	0.4915824915824916	0.986960065199674	0.9963325183374084	8	70	78	32	9
NORP83_140	6430	65.54821150855365	1.0	0.005345668110108837	70	21.691282818231866	0.2705288111413838	0.9326594090202176	1.0	0.0	0.0036484429649278343	0.0	0.8090202177293935	0.9889944972486244	0.9961647490411872	23	52	75	66	23
NORP83_141	5214	75.4524357499041	0.9990410433448408	0.003064311189644009	77	18.088007288927848	0.2505225720736893	0.9804372842347526	1.0	0.0	0.002788472022353772	0.0	0.9250095895665515	0.9923708920187794	0.9941314553990609	30	12	42	39	30
NORP83_142	11312	68.10846888260255	0.9999115983026874	0.004519921555466655	74	22.008496793440518	0.20693782470340866	0.9242397454031116	1.0	0.0	0.004035344450029399	0.0	0.8483910891089109	0.9924438067910092	0.9956958393113344	45	47	92	79	45
NORP83_143	4899	60.238007756685036	0.996325780771586	0.003334963152502257	65	18.70179648768672	0.26722306213743546	0.9348846703408858	1.0	0.0	0.0031144793987872843	0.0	0.8134313125127577	0.9943231441048036	0.9975982532751092	11	17	28	26	11
NORP83_144	16274	69.95901437876367	0.9995698660439966	0.003497384194229292	74	19.124688150485014	0.1499203370781656	0.9580926631436648	1.0	0.0	0.0032748863291925945	0.0	0.8776576133710212	0.9939712673165726	0.99608773730118	61	49	110	94	61
NORP83_145	14698	72.14791128044631	0.999115525921894	0.002989484689422284	77	19.300822097227208	0.15920674403528431	0.953667165600762	1.0	0.0	0.002693001018626129	0.0	0.9059736018505921	0.9957194834843404	0.9974316900906044	36	35	71	60	36
NORP83_94	4060	59.414778325123144	0.9992610837438424	0.002333464665899898	70	31.918937941841	0.5010013622244461	0.7982758620689655	1.0	0.0	0.001778720349236873	0.0	0.6736453201970444	0.9962974390620178	0.9981487195310088	6	6	12	12	6
NORP83_95	4832	49.933567880794705	1.0	0.00541008319252978	56	22.44362729841061	0.322904821206283	0.8429221854304636	1.0	0.0	0.003860527329369479	0.0	0.5887831125827815	0.989688190522956	0.9955806530812668	18	37	55	42	18
NORP83_96	5361	66.40365603432195	0.9990673381831748	0.0034453372006097997	71	18.23720105705362	0.2491011836596404	0.9595224771497854	1.0	0.0	0.0035638083649173202	0.0	0.8679350867375489	0.9943623639191292	0.9959175738724728	21	10	31	29	21
NORP83_97	12745	68.68081600627697	0.999372302863868	0.004690891202462022	72	16.281395562675332	0.14422440182339816	0.9839152608866222	1.0	0.0	0.003500659246400528	0.0	0.8808160062769713	0.9916267942583732	0.99585326953748	52	84	136	105	52
NORP83_98	10851	72.40632199797254	1.0	0.003781981356042907	75	15.521267159826214	0.14900893309648575	0.9893097410376924	1.0	0.0	0.0033956231848871754	0.0	0.9222191503087273	0.992827200745226	0.9962738705170004	40	52	92	77	40
NORP83_99	3619	73.58109975131251	0.9997236805747444	0.003956556720710379	82	26.33664634932207	0.4378508435868962	0.9046697982868196	1.0	0.0	0.0038675498093990734	0.0	0.8344846642718983	1.0	1.0	0	10	10	0	0
